2022-10-19 20:44:42 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-19 20:44:43 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-10-19 20:44:43 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Started ComicsCrafterApplication in 1.219 seconds (JVM running for 13.873)
2022-10-19 20:44:43 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-19 20:44:46 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2022-10-19 20:44:46 [Thread-9] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2022-10-19 20:44:46 [Thread-9] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:44:46 [Thread-9] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown initiated...
2022-10-19 20:44:46 [Thread-9] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-2 - Shutdown completed.
2022-10-19 20:44:46 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Starting ComicsCrafterApplication using Java 17.0.4 on DESKTOP-ITAA80Q with PID 14940 (C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter\target\classes started by ahlqu in C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter)
2022-10-19 20:44:46 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - No active profile set, falling back to 1 default profile: "default"
2022-10-19 20:44:46 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-19 20:44:46 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 24 ms. Found 4 JPA repository interfaces.
2022-10-19 20:44:46 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=c1c5863c-d6a3-3dcd-91f4-5a64f9f83bc9
2022-10-19 20:44:46 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-10-19 20:44:46 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 20:44:46 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-19 20:44:46 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-19 20:44:46 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 335 ms
2022-10-19 20:44:46 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-10-19 20:44:46 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Starting...
2022-10-19 20:44:46 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Start completed.
2022-10-19 20:44:46 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MariaDBDialect
2022-10-19 20:44:47 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-19 20:44:47 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:44:47 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-10-19 20:44:47 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-19 20:44:47 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@7893b640, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7c5381e4, org.springframework.security.web.context.SecurityContextPersistenceFilter@a99ee9b, org.springframework.security.web.header.HeaderWriterFilter@37d87c22, org.springframework.security.web.csrf.CsrfFilter@12e7159e, org.springframework.security.web.authentication.logout.LogoutFilter@4bfe434b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@46e4cd4d, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@18a631a8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@6c6b67f2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@6faa99d3, org.springframework.security.web.session.SessionManagementFilter@20f854ff, org.springframework.security.web.access.ExceptionTranslationFilter@39757b03, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3404edd0]
2022-10-19 20:44:47 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-19 20:44:47 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-10-19 20:44:47 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Started ComicsCrafterApplication in 1.136 seconds (JVM running for 18.376)
2022-10-19 20:44:47 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-19 20:44:54 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2022-10-19 20:44:54 [Thread-15] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2022-10-19 20:44:54 [Thread-15] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:44:54 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown initiated...
2022-10-19 20:44:54 [Thread-15] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-3 - Shutdown completed.
2022-10-19 20:44:55 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Starting ComicsCrafterApplication using Java 17.0.4 on DESKTOP-ITAA80Q with PID 14940 (C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter\target\classes started by ahlqu in C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter)
2022-10-19 20:44:55 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - No active profile set, falling back to 1 default profile: "default"
2022-10-19 20:44:55 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-19 20:44:55 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 4 JPA repository interfaces.
2022-10-19 20:44:55 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=c1c5863c-d6a3-3dcd-91f4-5a64f9f83bc9
2022-10-19 20:44:55 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-10-19 20:44:55 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 20:44:55 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-19 20:44:55 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-19 20:44:55 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 385 ms
2022-10-19 20:44:55 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-10-19 20:44:55 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Starting...
2022-10-19 20:44:55 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Start completed.
2022-10-19 20:44:55 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MariaDBDialect
2022-10-19 20:44:55 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-19 20:44:55 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:44:55 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-10-19 20:44:55 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-19 20:44:56 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@32f888af, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7a3b0171, org.springframework.security.web.context.SecurityContextPersistenceFilter@5ab3e840, org.springframework.security.web.header.HeaderWriterFilter@725855f6, org.springframework.security.web.csrf.CsrfFilter@61fc55d2, org.springframework.security.web.authentication.logout.LogoutFilter@242f794b, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@598b7c13, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1bd7859c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2b9084f5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@46b7f367, org.springframework.security.web.session.SessionManagementFilter@59e2646b, org.springframework.security.web.access.ExceptionTranslationFilter@1dfb9bd9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@5d5c2d9c]
2022-10-19 20:44:56 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-19 20:44:56 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-10-19 20:44:56 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Started ComicsCrafterApplication in 1.236 seconds (JVM running for 27.062)
2022-10-19 20:44:56 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-19 20:44:59 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 2 class path changes (0 additions, 0 deletions, 2 modifications)
2022-10-19 20:44:59 [Thread-21] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2022-10-19 20:44:59 [Thread-21] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:44:59 [Thread-21] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown initiated...
2022-10-19 20:44:59 [Thread-21] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-4 - Shutdown completed.
2022-10-19 20:44:59 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Starting ComicsCrafterApplication using Java 17.0.4 on DESKTOP-ITAA80Q with PID 14940 (C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter\target\classes started by ahlqu in C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter)
2022-10-19 20:44:59 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - No active profile set, falling back to 1 default profile: "default"
2022-10-19 20:44:59 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-19 20:44:59 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 27 ms. Found 4 JPA repository interfaces.
2022-10-19 20:45:00 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=c1c5863c-d6a3-3dcd-91f4-5a64f9f83bc9
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-10-19 20:45:00 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 20:45:00 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-19 20:45:00 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 400 ms
2022-10-19 20:45:00 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2022-10-19 20:45:00 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Starting...
2022-10-19 20:45:00 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Start completed.
2022-10-19 20:45:00 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MariaDBDialect
2022-10-19 20:45:00 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2022-10-19 20:45:00 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:45:00 [restartedMain] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.a.w.s.WelcomePageHandlerMapping - Adding welcome page template: index
2022-10-19 20:45:00 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@517065bc, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@5f189dc0, org.springframework.security.web.context.SecurityContextPersistenceFilter@1db6d7c5, org.springframework.security.web.header.HeaderWriterFilter@c824982, org.springframework.security.web.csrf.CsrfFilter@61f9119, org.springframework.security.web.authentication.logout.LogoutFilter@bb290da, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@551b08a, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@10ef2e8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1fde6512, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@23d25374, org.springframework.security.web.session.SessionManagementFilter@675b056e, org.springframework.security.web.access.ExceptionTranslationFilter@1ef05a89, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@62f5324]
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2022-10-19 20:45:00 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Started ComicsCrafterApplication in 1.23 seconds (JVM running for 31.637)
2022-10-19 20:45:00 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2022-10-19 20:45:04 [File Watcher] INFO  o.s.b.d.a.LocalDevToolsAutoConfiguration$RestartingClassPathChangeChangedEventListener - Restarting due to 1 class path change (0 additions, 0 deletions, 1 modification)
2022-10-19 20:45:04 [Thread-27] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2022-10-19 20:45:04 [Thread-27] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2022-10-19 20:45:04 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown initiated...
2022-10-19 20:45:04 [Thread-27] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-5 - Shutdown completed.
2022-10-19 20:45:04 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - Starting ComicsCrafterApplication using Java 17.0.4 on DESKTOP-ITAA80Q with PID 14940 (C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter\target\classes started by ahlqu in C:\Users\ahlqu\OneDrive\Desktop\ComicsCrafter\comics_crafter\comics_crafter)
2022-10-19 20:45:04 [restartedMain] INFO  c.a.c.ComicsCrafterApplication - No active profile set, falling back to 1 default profile: "default"
2022-10-19 20:45:04 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2022-10-19 20:45:04 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 28 ms. Found 4 JPA repository interfaces.
2022-10-19 20:45:04 [restartedMain] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=c1c5863c-d6a3-3dcd-91f4-5a64f9f83bc9
2022-10-19 20:45:04 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2022-10-19 20:45:04 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2022-10-19 20:45:04 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.65]
2022-10-19 20:45:04 [restartedMain] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2022-10-19 20:45:04 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 362 ms
